"","grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
"243",11,1,"Hispanic",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1200,30,1,1,0,1913,556.49
"244",11,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,0,1,330,25,1,1,0,1913,485.62
"245",11,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,1913,505.06
"246",11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,18,1,1,0,1913,670.41
"247",11,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,328,17,1,1,0,434,527.7
"248",9,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,21,0,1,0,434,674.82
"249",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,300,25,1,1,0,434,616.46
"250",10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,434,389.42
"251",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,0,0,210,20,1,1,0,434,497.57
"252",10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,225,NA,1,1,0,434,416.04
"253",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,21,1,1,0,434,363.29
"254",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,434,652.82
"255",9,1,"White",1,1,1,0,1,1,1,0,1,1,1,1,1,0,225,25,1,1,0,434,545.43
"256",9,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,150,22,1,1,0,434,533.82
"257",10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,205,21,1,1,0,434,463.59
"258",10,0,"White",1,0,1,0,1,0,0,0,1,1,1,1,1,0,200,18,1,1,0,434,443.26
"259",9,1,"Hispanic",0,0,1,0,1,NA,NA,NA,1,0,NA,1,1,0,800,20,1,1,1,991,478.25
"260",11,0,"Hispanic",0,1,1,0,1,1,1,1,0,0,0,0,1,0,225,25,1,1,1,991,512.21
"261",10,1,"Hispanic",1,1,1,0,1,1,0,1,0,0,0,0,1,0,450,30,1,1,1,991,486.34
"262",10,1,"Hispanic",1,1,1,0,0,1,1,1,1,1,1,1,1,0,225,25,1,1,1,991,588.64
"263",10,0,"Black",1,1,1,1,1,NA,NA,NA,0,0,0,0,1,1,225,22,1,1,1,991,496.72
"264",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,275,30,1,1,0,1233,615.64
"265",10,0,"White",1,1,NA,0,0,NA,0,1,1,1,1,1,1,1,NA,27,1,1,0,1233,443.34
"266",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,1233,561.38
"267",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1233,442.38
"268",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,23,1,1,0,1233,527.38
"269",10,0,"Hispanic",1,1,1,NA,0,1,NA,0,1,1,1,1,1,1,225,27,1,1,0,1233,430.39
"270",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,1233,547.64
"271",10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1233,454.52
"272",10,1,"White",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,275,28,1,1,0,1233,398.96
"273",10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1233,496
"274",9,1,"White",0,1,1,0,0,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1233,534.12
"275",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1233,593.85
"276",10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,0,1233,561.62
"277",9,1,"Black",0,0,0,0,NA,0,1,1,NA,1,NA,1,0,0,60,NA,1,1,1,1400,272.38
"278",10,0,"Black",0,1,1,NA,1,NA,NA,0,1,1,NA,1,0,0,360,30,1,1,1,1400,455.97
"279",10,0,"White",0,0,1,0,0,1,0,0,1,1,1,1,1,0,360,38,1,1,1,1400,459.06
"280",11,1,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,1,0,90,20,1,1,1,1400,439.85
"281",10,1,"Hispanic",1,0,1,0,1,0,NA,1,0,0,0,0,1,0,90,30,1,1,1,1400,296.35
"282",10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,270,24,1,1,1,1400,437.92
"283",10,0,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,1,0,NA,27,1,1,1,1400,401.87
"284",11,1,"Hispanic",1,0,1,0,0,1,0,1,0,0,0,1,1,0,1200,22,1,1,1,1400,527.23
"285",10,0,"Hispanic",1,1,1,0,0,0,0,1,1,1,0,0,1,1,240,30,1,1,1,1400,592.13
"286",10,1,"Hispanic",0,1,1,0,1,0,0,1,0,0,0,0,0,0,240,25,1,1,1,1400,530.36
"287",10,1,"Hispanic",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30,1,1,1,1400,357.6
"288",10,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,1,1,0,240,22,1,1,1,1400,438.48
"289",10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,1,70,90,1,1,0,1079,518.41
"290",10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,NA,NA,1,1,0,1079,386.22
"291",9,1,"Black",1,0,1,1,1,1,NA,1,1,1,1,1,0,0,NA,NA,1,1,0,1079,308.77
"292",11,0,"Black",1,1,0,0,1,NA,0,1,1,1,1,1,0,0,90,25,1,1,0,1079,335.3
"293",9,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,1,1,1,85,30,1,1,0,1079,504.19
"294",10,1,"Asian",0,1,NA,NA,1,NA,NA,1,1,0,0,1,1,0,NA,25,1,1,0,1079,496.13
"295",10,1,"White",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,0,450,20,1,1,0,1079,286.41
"296",9,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,0,0,180,20,1,1,0,1079,391.27
"297",10,0,"More than one race",1,1,1,1,1,1,0,NA,1,1,1,1,1,0,0,30,1,1,0,1079,525.16
"298",9,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,90,NA,1,1,0,1079,461.25
"299",10,1,"White",1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,NA,1,1,0,1079,537.73
"300",10,1,"White",0,1,1,1,0,1,1,1,1,1,1,1,1,1,90,25,1,1,0,1079,520.42
"301",10,1,"Black",1,1,1,0,0,1,0,0,1,1,1,1,1,0,90,14,1,1,0,1079,422.93
"302",11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,160,20,1,1,1,1900,588.08
"303",10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,200,20,1,1,1,1900,568.84
"304",10,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,160,20,1,1,1,1900,413.31
"305",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,15,1,1,1,1900,540.3
"306",10,1,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,30,1,1,1,1900,523.7
"307",10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,220,NA,1,1,1,1900,439.53
"308",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,200,20,1,1,1,1900,633.2
"309",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1560,17,1,1,1,1900,482.26
"310",10,0,"White",1,1,1,0,0,NA,NA,NA,1,1,NA,1,1,0,160,20,1,1,1,1900,509.19
"311",10,0,"White",1,1,1,NA,0,1,1,1,1,1,1,1,1,0,320,15,1,1,1,1900,366.36
"312",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,160,20,1,1,1,1900,690.45
"313",11,0,"Hispanic",1,1,1,0,1,0,0,1,1,1,0,1,1,1,240,20,1,1,1,1900,590.06
"314",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,365,24,1,1,0,712,625.02
"315",11,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,400,28,1,1,0,712,496
"316",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,0,0,325,32,1,1,0,712,444.9
"317",10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,NA,NA,1,1,0,712,515.37
"318",9,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,30,1,1,0,712,603.39
"319",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,375,30,1,1,0,712,622.95
"320",10,1,"White",0,0,1,1,0,1,1,1,1,NA,NA,1,1,1,NA,7,1,1,0,712,581.34
"321",10,1,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,24,1,1,1,1640,635.7
"322",10,1,"Black",1,1,1,0,0,1,1,1,1,1,1,1,1,1,225,11,1,1,1,1640,504.86
"323",11,0,"Black",1,1,1,1,1,1,1,1,0,0,0,0,1,0,225,25,1,1,1,1640,624.62
"324",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,36,0,1,1,1619,423.4
"325",11,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,25,1,1,1,1619,517.69
"326",10,1,"Hispanic",1,1,1,NA,1,NA,NA,NA,0,0,0,0,1,0,300,30,1,1,1,1619,498.13
"327",11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,290,23,1,1,1,1619,370.98
"328",10,1,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,300,20,1,1,0,690,573.73
"329",11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,690,569.4
"330",10,0,"White",1,1,1,1,0,0,0,0,1,1,1,1,1,1,250,20,1,1,0,690,562.34
"331",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,20,1,1,0,690,505.78
"332",11,0,"More than one race",1,1,1,1,1,1,1,1,1,0,0,1,1,1,220,21,1,1,0,690,573.54
"333",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,690,602.37
"334",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,280,20,1,1,0,690,558.09
"335",10,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,0,1,0,1200,24,1,1,0,926,438.24
"336",11,0,"White",0,0,0,0,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,926,441.43
"337",10,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,0,1,0,250,25,1,1,0,926,462.62
"338",10,1,"White",0,0,0,0,1,0,0,NA,1,1,1,1,0,0,250,30,1,1,0,926,537.81
"339",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,27,1,1,0,926,471.19
"340",10,1,"Hispanic",0,1,1,0,0,0,0,1,1,0,0,0,1,0,NA,12,1,1,0,926,487.31
"341",10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,1,255,25,1,1,0,979,556.3
"342",9,0,"White",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,NA,NA,1,1,0,979,334.19
"343",10,1,"White",1,0,1,1,1,1,0,1,1,1,1,1,NA,0,400,NA,1,1,0,979,330.26
"344",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,425,32,1,1,0,979,444.05
"345",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,285,35,1,1,0,979,529.61
"346",10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,450,26,1,1,0,979,394.8
"347",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,30,1,1,0,979,378.28
"348",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,23,1,1,0,979,505.75
"349",10,0,"White",0,1,1,0,1,1,NA,1,1,1,1,1,1,0,270,26,1,1,0,979,425.22
"350",10,0,"White",1,1,NA,1,1,1,1,1,1,1,1,1,1,1,225,20,1,1,0,358,649.56
"351",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,18,1,1,0,358,679.27
"352",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,26,1,1,0,358,568.69
"353",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,25,1,1,0,358,603.79
"354",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,225,30,1,1,0,358,533.08
"355",10,1,"White",0,0,1,NA,1,1,NA,1,1,1,1,1,1,0,225,26,1,1,0,358,280.8
"356",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,358,483.7
"357",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,16,1,1,0,358,508.07
"358",10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,18,1,1,0,421,429.04
"359",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,225,17,1,1,0,421,449.23
"360",11,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,421,406.42
"361",10,1,"White",0,0,1,NA,1,1,NA,1,1,1,1,1,1,0,275,18,1,1,0,421,518.65
"362",10,1,"White",1,1,0,0,1,0,0,0,1,1,1,1,0,1,30,21,1,1,0,421,497.81
"363",10,0,"Black",1,1,0,0,1,1,0,0,NA,1,0,1,1,1,55,18,1,1,0,421,397.34
"364",10,0,"White",0,1,0,0,1,1,1,1,1,1,1,1,1,1,250,15,1,1,0,421,432.93
"365",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,20,1,1,0,421,435.23
"366",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,55,87,1,1,0,421,646.31
"367",10,0,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,36,1,1,0,421,370.25
"368",9,0,"White",0,0,1,1,1,1,0,1,1,1,1,1,1,0,275,18,1,1,0,421,366.04
"369",10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,300,21,1,1,0,421,427.21
"370",10,1,"White",0,1,1,0,1,0,0,1,1,1,1,1,1,0,250,15,1,1,0,421,352.95
"371",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,385,NA,1,1,0,421,373.91
"372",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,17,1,1,0,421,378.04
"373",9,0,"White",1,1,1,0,0,1,1,1,1,1,0,1,1,0,300,25,1,1,0,1064,525.32
"374",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,1,0,1064,707.08
"375",10,0,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1064,606.66
"376",10,1,NA,1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,25,1,1,0,1064,431.27
"377",10,1,"Hispanic",1,1,1,1,0,1,1,1,1,0,0,1,1,1,220,25,1,1,0,1064,574.93
"378",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1064,524.1
"379",9,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,0,1,60,20,1,1,0,1064,484.02
"380",11,0,"More than one race",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,NA,NA,1,0,1064,512.29
"381",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,1064,456.44
"382",10,1,"White",1,1,1,NA,1,1,1,0,1,1,1,1,1,1,250,10,1,0,0,331,533.72
"383",10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,2025,30,1,0,0,331,647.96
"384",10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,675,16,1,0,0,331,467.02
"385",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,20,1,0,0,331,631.53
"386",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,22,1,1,0,1680,546.77
"387",10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1680,530.48
"388",10,0,"White",0,1,NA,0,1,NA,1,0,1,1,1,1,1,0,200,20,1,1,0,1680,524.84
"389",11,1,"White",1,1,1,0,1,1,1,0,1,1,1,1,1,1,200,25,1,1,0,1680,597.78
"390",11,1,"White",1,0,1,1,1,1,0,1,1,1,1,1,1,0,200,NA,1,1,0,1680,322.88
"391",11,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,200,20,1,1,0,1680,500.94
"392",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,200,20,1,1,0,1680,589.68
"393",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,25,1,1,0,1680,560.58
"394",10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,200,25,1,1,0,1680,671.96
"395",11,1,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,135,30,1,1,0,1680,424.22
"396",11,0,"White",1,0,1,NA,0,1,NA,1,1,1,1,1,1,0,NA,25,1,1,1,1046,456.6
"397",10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1046,529.07
"398",10,1,"White",0,0,1,1,1,1,NA,1,1,1,1,1,1,0,NA,30,1,1,1,1046,387.82
"399",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,285,28,1,1,1,1046,569.4
"400",10,0,"White",0,1,1,0,1,1,0,NA,1,1,1,1,0,0,295,31,1,1,1,1046,506.25
"401",11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,420,30,1,1,1,1046,509.11
"402",10,1,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,150,30,1,1,1,1046,596.25
"403",11,0,"White",0,1,1,0,1,NA,0,1,1,1,1,1,0,1,200,18,1,1,1,1046,516.02
"404",11,1,"White",1,1,NA,NA,1,1,NA,1,1,1,1,1,1,0,300,NA,1,1,1,1046,398.08
"405",10,0,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,1,270,20,1,1,1,1378,586.88
"406",10,0,"Hispanic",0,1,1,0,1,1,1,1,1,1,1,1,1,0,285,20,1,1,1,1378,740.44
"407",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,28,1,1,1,1378,649.24
"408",10,0,"White",1,0,1,1,1,0,0,1,1,1,1,1,1,0,50,25,1,1,1,1378,353.33
"409",10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,180,30,1,1,1,1378,551.06
"410",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,23,1,1,1,1378,485.22
"411",10,0,"White",1,1,1,NA,1,1,1,0,1,1,1,1,1,1,1080,20,1,1,1,1378,486.07
"412",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,285,30,1,1,1,1378,645.51
"413",10,0,"White",0,1,0,0,0,1,0,1,1,1,1,1,0,1,NA,30,1,1,1,1378,525.64
"414",10,1,"White",0,0,1,1,1,1,0,1,1,1,1,1,NA,0,NA,30,1,1,1,1378,421.65
"415",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,1,1378,657.5
"416",10,1,"Hispanic",1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,54,1,1,1,1378,442.33
"417",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,30,1,1,1,1378,727.57
"418",10,1,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,1,270,23,1,1,1,1378,606.19
"419",12,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,5,0,1,1,1378,544.95
"420",10,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,300,30,1,1,0,898,568.6
"421",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,898,450.25
"422",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,25,1,1,0,898,506.87
"423",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,60,30,1,1,0,898,562.82
"424",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,0,898,545.59
"425",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,22,1,1,0,898,517.29
"426",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,898,709.06
"427",10,0,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,NA,21,0,1,0,898,479.08
"428",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,0,898,440.87
"429",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,300,20,1,1,0,898,550.08
"430",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,20,1,1,0,898,499.58
"431",10,1,"Black",1,0,0,0,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,898,377.48
"432",10,1,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,898,517.53
"433",11,1,"White",0,1,1,0,0,1,0,0,1,1,1,1,0,0,250,35,1,1,1,NA,577.82
"434",10,1,"Asian",1,1,1,0,1,1,0,0,1,0,0,1,1,1,285,25,1,1,1,NA,607.32
"435",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,362.57
"436",10,1,"Black",1,1,1,1,0,1,NA,1,1,1,1,1,1,0,300,27,1,1,1,NA,508.31
"437",11,0,"White",0,1,1,NA,1,1,NA,1,1,1,1,1,1,0,300,30,1,1,1,NA,520.55
"438",10,0,"Black",0,1,NA,0,1,1,0,1,1,1,1,1,0,0,300,23,1,1,1,NA,427.13
"439",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,30,1,1,1,NA,517.77
"440",10,1,"Asian",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,40,1,1,1,2085,568.2
"441",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,1,2085,493.64
"442",10,1,"Asian",1,0,1,0,0,1,0,1,1,0,0,0,1,0,270,24,1,1,1,2085,512.24
"443",10,0,"More than one race",1,1,1,1,1,1,1,1,1,1,0,1,1,1,300,40,1,1,1,2085,562.97
"444",11,0,"Asian",1,1,1,0,0,1,0,1,1,0,0,0,1,0,290,40,1,1,1,2085,482.9
"445",11,1,"Asian",1,1,1,0,1,1,1,1,1,0,0,0,1,0,500,35,1,1,1,2085,682.11
"446",10,1,"Hispanic",1,0,0,0,0,NA,NA,NA,1,0,0,0,1,0,250,25,1,1,1,2085,461.17
"447",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,280,30,1,1,1,2085,675.3
"448",10,0,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,30,1,1,1,2085,545.18
"449",10,1,"Asian",1,1,1,1,0,1,1,1,0,0,0,1,1,1,270,22,1,1,1,2085,557.69
"450",10,1,"Hispanic",1,1,1,1,1,1,1,1,1,0,0,0,1,0,54,40,1,1,1,2085,345.65
"451",10,0,"Asian",1,1,1,0,1,1,1,1,0,0,0,0,1,1,250,30,1,1,1,2085,515.31
"452",10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,1,315,20,1,1,0,1380,514.51
"453",10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,255,20,1,1,0,1380,420.29
"454",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,1,200,12,1,1,0,1380,400.57
"455",10,1,"More than one race",1,1,1,0,0,1,0,1,1,1,1,1,1,0,230,25,1,1,0,1380,526.67
"456",11,0,"Black",1,1,1,1,1,1,0,1,1,1,1,1,1,0,230,25,1,1,0,1380,598.01
"457",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1380,565.44
"458",11,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,230,20,1,1,0,1380,550
"459",10,1,"More than one race",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,15,1,1,0,1380,467.26
"460",10,1,"White",1,1,1,0,1,NA,NA,NA,1,1,NA,1,1,0,215,10,NA,1,0,1380,425.18
"461",10,0,"Hispanic",0,1,1,0,0,1,0,0,1,1,1,1,0,1,90,3,0,1,1,6694,581.8
"462",11,0,"White",1,1,0,0,1,1,0,0,1,1,1,1,1,1,225,30,0,1,1,6694,636.22
"463",9,1,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,0,1,0,300,18,0,1,1,6694,476.16
"464",11,1,"White",1,1,1,0,0,1,1,0,1,1,1,1,1,1,NA,1,0,1,1,6694,601.71
"465",9,0,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,1,0,NA,40,0,1,1,6694,383.76
"466",11,0,"White",1,1,1,1,0,1,1,1,1,0,0,1,1,0,240,30,1,1,1,2203,708.11
"467",10,1,"White",1,1,1,0,1,1,0,1,1,0,0,1,1,0,240,25,1,1,1,2203,551.28
"468",11,0,"Asian",1,1,1,1,1,1,1,1,1,0,0,1,1,0,800,20,0,1,1,2203,540.81
"469",10,1,"Asian",1,1,1,0,1,1,1,1,1,0,0,0,1,0,220,18,1,1,1,2203,644.27
"470",10,1,"Asian",1,1,1,1,1,NA,NA,NA,1,0,NA,0,1,0,200,20,1,1,1,2203,572.93
"471",11,1,"White",1,1,1,NA,0,0,0,0,1,1,0,1,1,0,200,25,1,1,1,2203,567.71
"472",10,1,"White",1,1,1,0,1,1,0,0,0,0,1,1,1,0,240,20,1,1,1,2203,575.01
"473",10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,200,13,1,1,1,2203,715.1
"474",10,1,"Black",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,245,22,1,1,1,1095,542.14
"475",11,1,"White",0,1,1,NA,1,1,NA,1,0,0,0,1,1,0,250,35,1,1,1,1095,545.99
"476",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,35,1,1,1,1095,494.44
"477",11,0,"Asian",1,1,0,0,1,1,0,1,0,0,0,0,1,1,250,26,1,1,1,1095,579.73
"478",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,40,1,1,1,1095,499.02
"479",10,0,"Hispanic",1,0,0,0,1,0,0,1,0,0,0,0,1,0,250,30,1,1,1,1095,473.21
"480",10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,75,25,1,1,1,1095,479.37
"481",10,0,"More than one race",1,1,1,0,NA,1,0,1,1,0,0,1,1,1,250,35,1,1,1,1095,608.73
"482",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,245,40,1,1,1,1095,595.61
"483",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,90,35,1,1,0,1812,544.62
"484",11,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,1812,581.74
"485",11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,258,20,1,1,0,1812,473.76
"486",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,1812,535.81
"487",10,1,"White",1,0,0,0,1,0,0,0,1,1,1,1,NA,0,900,16,1,1,0,1812,401.13
"488",10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,0,261,30,1,1,0,1812,452.83
